Company,TypeName,Ram,OpSys,Weight,Price_euros,Touchscreen,Ips,ppi,Cpu_brand,HDD,SSD,Gpu_brand
Lenovo,Notebook,4,Windows 10,0.7884573603642703,468.0,0,0,4.950262293702735,Intel Core i3,1000,0,Nvidia
HP,Notebook,2,Windows 10,0.36464311358790924,249.0,0,0,4.717920164229602,Other Intel Processor,0,0,Intel
MSI,Gaming,8,Windows 10,0.7884573603642703,839.0,0,1,4.950262293702735,Intel Core i7,1000,0,Nvidia
HP,Notebook,8,Windows 10,0.6729444732424258,679.0,0,0,4.950262293702735,Intel Core i7,0,256,Intel
HP,Notebook,16,Windows 10,0.7419373447293773,1159.0,0,0,4.950262293702735,Intel Core i7,0,512,Intel
Asus,Notebook,4,Windows 10,0.7884573603642703,369.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Lenovo,Notebook,4,No OS,0.7419373447293773,398.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
Lenovo,Notebook,8,No OS,0.7884573603642703,709.0,0,0,4.950262293702735,Intel Core i7,1000,0,Nvidia
Asus,Notebook,4,Windows 10,0.6931471805599453,769.0,0,0,5.058475878342969,Intel Core i3,0,256,Intel
Lenovo,Notebook,4,Windows 7,0.8415671856782185,825.0,0,0,4.950262293702735,Intel Core i7,0,0,Intel
Lenovo,Gaming,16,Windows 10,1.1969481893889715,1305.0,0,1,4.950262293702735,Intel Core i7,0,512,Nvidia
MSI,Gaming,16,Windows 10,0.6471032420585384,2153.37,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
HP,Notebook,4,Windows 10,0.7275486072772777,650.0,0,0,4.609706579589369,Intel Core i3,500,0,Intel
Lenovo,2 in 1 Convertible,8,Windows 10,0.3074846997479607,1637.0,1,1,5.346157950794749,Intel Core i5,0,256,Intel
Lenovo,Ultrabook,6,Windows 10,0.43178241642553783,831.0,0,0,4.950262293702735,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Linux,0.6830968447064438,895.01,0,0,4.950262293702735,Intel Core i7,0,256,Nvidia
Acer,Notebook,4,Windows 10,0.7419373447293773,333.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
HP,Notebook,6,Windows 10,0.7793248768009977,799.0,0,1,4.950262293702735,Intel Core i7,1000,0,Nvidia
Asus,Gaming,8,Windows 10,0.952043901579973,909.0,0,1,4.950262293702735,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,16,Windows 10,0.7371640659767196,1179.0,1,0,4.950262293702735,Intel Core i7,0,512,Intel
Acer,Notebook,4,Windows 10,0.8020015854720274,691.0,0,0,4.950262293702735,Intel Core i5,0,256,Nvidia
Dell,Ultrabook,8,Linux,0.20701416938432612,1099.0,1,0,5.620594796496509,Intel Core i5,0,256,Intel
Acer,Gaming,16,Windows 10,1.4350845252893227,2599.0,0,1,4.846826706454493,Intel Core i7,1000,256,Nvidia
Lenovo,Gaming,8,Windows 10,0.8754687373538999,819.0,0,1,4.950262293702735,Intel Core i5,1000,0,Nvidia
HP,Notebook,4,Windows 10,0.62057648772511,485.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
Apple,Ultrabook,8,Mac OS X,-0.08338160893905101,1163.0,0,1,5.422372015214016,Other Intel Processor,0,0,Intel
Dell,2 in 1 Convertible,8,Windows 10,0.47000362924573563,1199.0,1,1,5.109769172730519,Intel Core i5,0,256,Intel
HP,Notebook,12,Windows 10,0.7929925155296614,1327.0,0,1,4.950262293702735,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,4,No OS,0.6418538861723947,368.0,0,0,4.609706579589369,Intel Core i3,1000,0,AMD
Asus,Gaming,16,Windows 10,1.4586150226995167,2150.0,0,1,4.846826706454493,Intel Core i7,1000,512,Nvidia
Acer,Notebook,4,Linux,0.7419373447293773,272.0,0,0,4.609706579589369,Other Intel Processor,1000,0,Intel
MSI,Gaming,16,Windows 10,0.8878912573524571,2048.9,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
Dell,Notebook,4,Windows 10,0.8329091229351039,499.0,0,0,4.609706579589369,Intel Core i3,0,128,AMD
Lenovo,Notebook,8,No OS,0.7884573603642703,629.0,0,0,4.609706579589369,Intel Core i7,500,0,Nvidia
Dell,2 in 1 Convertible,16,Windows 10,0.6931471805599453,1285.0,1,0,4.950262293702735,Intel Core i7,0,512,Intel
Dell,Ultrabook,16,Windows 10,0.1823215567939546,2680.0,1,0,5.620594796496509,Intel Core i7,0,512,Intel
Asus,Gaming,8,Windows 10,0.7884573603642703,1169.0,0,0,4.950262293702735,Intel Core i7,1000,0,Nvidia
Dell,Notebook,8,Windows 10,0.8586616190375187,889.0,0,0,4.950262293702735,Intel Core i5,0,256,AMD
HP,Notebook,8,Windows 10,0.6471032420585384,579.0,0,0,4.609706579589369,Intel Core i5,0,256,Intel
Lenovo,Notebook,4,Windows 10,0.7884573603642703,299.0,0,0,4.609706579589369,AMD Processor,500,0,AMD
Acer,Notebook,8,Windows 10,1.1939224684724346,629.0,0,0,4.664505149660539,Intel Core i3,1000,0,Nvidia
Asus,Gaming,16,Windows 10,0.7884573603642703,2449.0,0,0,4.950262293702735,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,8,Mac OS X,-0.08338160893905101,1279.0,0,1,5.422372015214016,Other Intel Processor,0,0,Intel
Asus,Notebook,16,Windows 10,0.7884573603642703,1749.0,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
MSI,Gaming,16,Windows 10,0.8878912573524571,1948.99,0,1,4.846826706454493,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,8,Windows 10,0.7843580606133294,999.0,1,1,4.950262293702735,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows 10,1.0647107369924282,1949.0,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
Acer,Netbook,2,Chrome OS,0.26236426446749106,174.0,0,0,4.905972395732541,Other Intel Processor,0,32,Intel
Acer,Notebook,4,Windows 10,1.1939224684724346,598.0,0,0,4.664505149660539,Intel Core i3,1000,0,Nvidia
Lenovo,Notebook,8,No OS,1.0296194171811581,539.0,0,0,4.664505149660539,Intel Core i5,1000,0,Intel
Lenovo,Gaming,8,Windows 10,0.9555114450274363,1272.0,0,1,4.950262293702735,Intel Core i7,1000,128,Nvidia
Acer,2 in 1 Convertible,8,Windows 10,0.1823215567939546,1149.0,1,1,5.058475878342969,Intel Core i7,0,256,Intel
Lenovo,Notebook,8,Windows 10,0.8329091229351039,1529.0,0,1,4.950262293702735,Intel Core i7,0,256,Intel
MSI,Gaming,8,Windows 10,0.7884573603642703,1476.11,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
HP,Notebook,6,Windows 10,0.7419373447293773,529.0,0,0,4.950262293702735,AMD Processor,1000,0,AMD
Dell,Ultrabook,8,Windows 7,0.23111172096338664,1713.37,1,0,5.171804563649971,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,4,Windows 10,0.7323678937132266,509.0,1,0,4.989483006856017,Intel Core i3,500,0,Intel
Asus,Notebook,4,Windows 10,0.9745596399981308,309.0,0,0,4.609706579589369,Other Intel Processor,1000,0,Intel
Dell,Ultrabook,8,Windows 10,0.25464221837358075,1477.0,1,0,5.620594796496509,Intel Core i7,0,256,Intel
Dell,Notebook,4,Linux,0.7793248768009977,521.86,0,0,4.609706579589369,Intel Core i5,1000,0,Intel
Lenovo,Gaming,16,Windows 10,0.9555114450274363,1029.0,1,1,4.950262293702735,Intel Core i7,1000,128,Nvidia
MSI,Gaming,8,Windows 10,0.7884573603642703,1149.0,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
Lenovo,Netbook,16,Windows 10,0.26236426446749106,1650.0,1,1,5.171804563649971,Intel Core i7,0,512,Intel
Razer,Gaming,16,Windows 10,0.6678293725756554,3499.0,0,0,5.058475878342969,Intel Core i7,0,1000,Nvidia
Dell,Notebook,8,Windows 10,0.8329091229351039,469.01,1,0,4.609706579589369,Intel Core i3,1000,0,Intel
MSI,Gaming,16,Windows 10,0.9932517730102834,1598.0,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,4,Mac OS X,0.0769610411361284,959.0,0,0,4.905972395732541,Intel Core i5,0,0,Intel
HP,Notebook,4,Windows 10,0.7419373447293773,478.0,0,0,4.950262293702735,Intel Core i3,1000,0,Intel
HP,Ultrabook,8,Windows 7,0.43178241642553783,2198.19,0,0,5.346157950794749,Intel Core i7,0,256,Intel
Dell,Notebook,4,Windows 7,0.8064758658669485,737.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
MSI,Gaming,8,Windows 10,0.8329091229351039,1169.0,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,16,Windows 10,0.3364722366212129,1499.0,0,1,5.109769172730519,Intel Core i7,0,512,Intel
Lenovo,Notebook,6,Windows 10,0.7884573603642703,597.57,0,0,4.950262293702735,AMD Processor,0,256,AMD
Asus,Ultrabook,8,Windows 10,0.371563556432483,1280.0,0,0,5.109769172730519,Intel Core i7,0,256,Intel
Acer,Notebook,4,Linux,0.8754687373538999,361.8,0,0,4.609706579589369,Intel Core i3,500,0,Intel
Dell,2 in 1 Convertible,16,Windows 10,1.0188473201992472,1799.0,1,0,4.846826706454493,Intel Core i7,0,512,Nvidia
HP,Notebook,4,Windows 7,0.43178241642553783,1099.99,0,0,5.058475878342969,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows 10,0.9162907318741551,1600.0,0,1,4.950262293702735,Intel Core i7,1000,256,Nvidia
Dell,Notebook,4,Windows 10,0.47000362924573563,875.0,0,0,4.717920164229602,Intel Core i5,500,0,Intel
Asus,Gaming,16,Windows 10,0.85015092936961,2325.0,0,1,4.950262293702735,Intel Core i7,1000,256,Nvidia
Lenovo,Notebook,8,No OS,0.8329091229351039,573.0,0,1,4.950262293702735,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,8,Windows 10,0.2151113796169455,1813.0,1,0,5.620594796496509,Intel Core i5,0,256,Intel
Dell,Notebook,4,Linux,0.7884573603642703,324.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
HP,Notebook,4,Windows 10,0.62057648772511,399.0,0,0,4.609706579589369,AMD Processor,500,0,AMD
Lenovo,Notebook,6,Windows 10,0.8754687373538999,569.0,0,0,4.950262293702735,Intel Core i3,0,128,Nvidia
Lenovo,Notebook,8,Windows 10,0.6418538861723947,1072.0,0,1,5.058475878342969,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows 10,0.7884573603642703,443.99,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Asus,Notebook,4,Windows 10,0.6931471805599453,339.0,0,0,4.609706579589369,Other Intel Processor,1000,0,Intel
Asus,Gaming,16,Windows 10,1.3862943611198906,1900.0,0,1,4.846826706454493,Intel Core i7,1000,128,Nvidia
Dell,Notebook,4,Windows 10,0.8285518175661483,490.0,0,0,4.609706579589369,Intel Core i3,500,0,Intel
Lenovo,Notebook,8,Windows 7,0.8415671856782185,895.0,0,0,4.950262293702735,Intel Core i7,0,0,AMD
MSI,Gaming,8,Windows 10,0.8754687373538999,1229.0,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
Lenovo,2 in 1 Convertible,4,Windows 10,0.5877866649021191,833.01,1,0,5.058475878342969,Intel Core i5,0,128,Intel
Asus,Ultrabook,8,Windows 10,0.1823215567939546,729.0,0,1,5.109769172730519,Other Intel Processor,0,512,Intel
Dell,Notebook,6,Windows 10,0.8329091229351039,459.0,0,0,4.609706579589369,Intel Core i3,1000,0,Intel
Acer,Notebook,4,Linux,0.8754687373538999,289.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Dell,Notebook,2,Windows 10,0.7884573603642703,379.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Lenovo,Notebook,8,Windows 10,0.9555114450274363,899.0,0,1,4.950262293702735,Intel Core i7,1000,0,Nvidia
HP,Notebook,6,Windows 10,0.712949807856125,549.99,0,0,4.950262293702735,AMD Processor,0,0,AMD
Dell,Notebook,8,Linux,0.8329091229351039,805.99,0,0,4.609706579589369,Intel Core i7,1000,0,AMD
HP,Netbook,2,Windows 10,0.1570037488096647,209.0,0,0,4.905972395732541,Other Intel Processor,0,0,Intel
Asus,Notebook,4,Windows 10,0.7884573603642703,720.32,0,0,4.609706579589369,Intel Core i7,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows 10,0.5877866649021191,638.0,1,1,5.058475878342969,Intel Core i7,0,128,Intel
Lenovo,2 in 1 Convertible,16,Windows 10,0.26236426446749106,1499.0,1,1,5.620594796496509,Intel Core i7,0,512,Intel
Lenovo,Notebook,2,Windows 10,0.4054651081081644,229.0,0,0,4.717920164229602,Other Intel Processor,0,0,Intel
HP,Notebook,6,Windows 10,0.7839015438284094,764.0,0,0,4.609706579589369,Intel Core i7,1000,0,AMD
Asus,Notebook,4,Windows 10,0.7884573603642703,369.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Asus,Ultrabook,8,Windows 10,0.1823215567939546,729.0,0,1,5.109769172730519,Other Intel Processor,0,512,Intel
Dell,Notebook,6,Windows 10,0.8329091229351039,459.0,0,0,4.609706579589369,Intel Core i3,1000,0,Intel
Acer,Notebook,4,Linux,0.8754687373538999,289.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Dell,Notebook,2,Windows 10,0.7884573603642703,379.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Lenovo,Notebook,8,Windows 10,0.9555114450274363,899.0,0,1,4.950262293702735,Intel Core i7,1000,0,Nvidia
HP,Notebook,6,Windows 10,0.712949807856125,549.99,0,0,4.950262293702735,AMD Processor,0,0,AMD
Dell,Notebook,8,Linux,0.8329091229351039,805.99,0,0,4.609706579589369,Intel Core i7,1000,0,AMD
HP,Netbook,2,Windows 10,0.1570037488096647,209.0,0,0,4.905972395732541,Other Intel Processor,0,0,Intel
Asus,Notebook,4,Windows 10,0.7884573603642703,720.32,0,0,4.609706579589369,Intel Core i7,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows 10,0.5877866649021191,638.0,1,1,5.058475878342969,Intel Core i7,0,128,Intel
Lenovo,2 in 1 Convertible,16,Windows 10,0.26236426446749106,1499.0,1,1,5.620594796496509,Intel Core i7,0,512,Intel
Lenovo,Notebook,2,Windows 10,0.4054651081081644,229.0,0,0,4.717920164229602,Other Intel Processor,0,0,Intel
HP,Notebook,6,Windows 10,0.7839015438284094,764.0,0,0,4.609706579589369,Intel Core i7,1000,0,AMD
Asus,Notebook,4,Windows 10,0.7884573603642703,369.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Asus,Ultrabook,8,Windows 10,0.1823215567939546,729.0,0,1,5.109769172730519,Other Intel Processor,0,512,Intel
Dell,Notebook,6,Windows 10,0.8329091229351039,459.0,0,0,4.609706579589369,Intel Core i3,1000,0,Intel
Acer,Notebook,4,Linux,0.8754687373538999,289.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Dell,Notebook,2,Windows 10,0.7884573603642703,379.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Lenovo,Notebook,8,Windows 10,0.9555114450274363,899.0,0,1,4.950262293702735,Intel Core i7,1000,0,Nvidia
HP,Notebook,6,Windows 10,0.712949807856125,549.99,0,0,4.950262293702735,AMD Processor,0,0,AMD
Dell,Notebook,8,Linux,0.8329091229351039,805.99,0,0,4.609706579589369,Intel Core i7,1000,0,AMD
HP,Netbook,2,Windows 10,0.1570037488096647,209.0,0,0,4.905972395732541,Other Intel Processor,0,0,Intel
Asus,Notebook,4,Windows 10,0.7884573603642703,720.32,0,0,4.609706579589369,Intel Core i7,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows 10,0.5877866649021191,638.0,1,1,5.058475878342969,Intel Core i7,0,128,Intel
Lenovo,2 in 1 Convertible,16,Windows 10,0.26236426446749106,1499.0,1,1,5.620594796496509,Intel Core i7,0,512,Intel
Lenovo,Notebook,2,Windows 10,0.4054651081081644,229.0,0,0,4.717920164229602,Other Intel Processor,0,0,Intel
HP,Notebook,6,Windows 10,0.7839015438284094,764.0,0,0,4.609706579589369,Intel Core i7,1000,0,AMD
Asus,Notebook,4,Windows 10,0.7884573603642703,369.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
